order_id,payment_method,payment_status,shipping_charge
1707,Cash on Delivery,Paid,180.96
1708,Credit Card,Paid,56.71
1709,Cash on Delivery,Paid,112.49
1710,UPI,Failed,0.0
1711,Cash on Delivery,Paid,161.86
1712,Net Banking,Paid,146.37
1713,Cash on Delivery,Paid,227.37
1714,Wallet,Paid,227.14
1715,UPI,Pending,0.0
1716,Credit Card,Paid,200.52
1717,Wallet,Failed,0.0
1718,Debit Card,Paid,150.39
1719,Net Banking,Failed,0.0
1720,Net Banking,Paid,75.68
1721,Debit Card,Paid,228.69
1722,Debit Card,Failed,0.0
1723,Net Banking,Paid,206.68
1724,Credit Card,Paid,96.37
1725,Debit Card,Failed,0.0
1726,Cash on Delivery,Paid,231.42
1727,UPI,Paid,44.45
1728,Net Banking,Paid,181.9
1729,Wallet,Paid,108.56
1730,Net Banking,Paid,42.96
1731,Debit Card,Paid,47.82
1732,Wallet,Paid,220.84
1733,Cash on Delivery,Paid,224.18
1734,Credit Card,Paid,150.9
1735,Debit Card,Paid,119.14
1736,Net Banking,Paid,188.17
1737,Credit Card,Paid,223.58
1738,Wallet,Failed,0.0
1739,Wallet,Failed,0.0
1740,Credit Card,Paid,153.35
1741,Credit Card,Paid,67.55
1742,UPI,Paid,160.18
1743,Net Banking,Paid,145.3
1744,UPI,Paid,156.62
1745,Cash on Delivery,Paid,71.77
1746,Net Banking,Paid,174.75
1747,Net Banking,Paid,103.8
1748,Credit Card,Paid,101.38
1749,Wallet,Paid,208.32
1750,Debit Card,Paid,148.47
1751,Credit Card,Pending,0.0
1752,Cash on Delivery,Paid,57.73
1753,Cash on Delivery,Failed,0.0
1754,Wallet,Paid,239.37
1755,Wallet,Pending,0.0
1756,UPI,Failed,0.0
1757,Credit Card,Paid,116.69
1758,Wallet,Paid,28.41
1759,Credit Card,Paid,99.0
1760,Debit Card,Pending,0.0
1761,Debit Card,Paid,105.28
1762,UPI,Failed,0.0
1763,Wallet,Paid,16.44
1764,Cash on Delivery,Paid,199.3
1765,Debit Card,Paid,152.7
1766,Wallet,Failed,0.0
1767,Debit Card,Failed,0.0
1768,Debit Card,Paid,40.9
1769,Wallet,Paid,60.59
1770,Wallet,Paid,190.49
1771,Wallet,Paid,103.86
1772,Net Banking,Paid,199.31
1773,Debit Card,Paid,62.3
1774,Credit Card,Paid,41.54
1775,Credit Card,Paid,185.44
1776,Credit Card,Paid,100.67
1777,Wallet,Paid,50.7
1778,UPI,Paid,143.66
1779,Wallet,Paid,13.9
1780,Net Banking,Paid,101.64
1781,Wallet,Failed,0.0
1782,Credit Card,Paid,112.9
1783,Wallet,Paid,176.42
1784,Wallet,Paid,234.59
1785,Debit Card,Paid,44.01
1786,Net Banking,Paid,154.81
1787,Wallet,Paid,176.33
1788,Net Banking,Paid,110.72
1789,Debit Card,Paid,236.52
1790,Credit Card,Paid,76.44
1791,Cash on Delivery,Paid,100.06
1792,Debit Card,Paid,213.42
1793,Wallet,Paid,147.49
1794,Wallet,Paid,86.69
1795,Cash on Delivery,Paid,173.48
1796,Credit Card,Paid,62.03
1797,Cash on Delivery,Paid,24.65
1798,Credit Card,Failed,0.0
1799,Net Banking,Paid,58.11
1800,Wallet,Paid,224.54
1801,Wallet,Failed,0.0
1802,Credit Card,Paid,246.44
1803,UPI,Paid,211.28
1804,Net Banking,Paid,233.35
1805,Cash on Delivery,Paid,134.68
1806,Net Banking,Paid,39.32
1807,Debit Card,Paid,11.21
1808,Net Banking,Pending,0.0
1809,Credit Card,Paid,205.37
1810,UPI,Paid,121.87
1811,Debit Card,Paid,81.07
1812,UPI,Paid,200.99
1813,Debit Card,Failed,0.0
1814,Wallet,Paid,13.08
1815,Wallet,Paid,204.45
1816,Debit Card,Paid,98.32
1817,Cash on Delivery,Paid,155.16
1818,Debit Card,Paid,213.96
1819,Credit Card,Paid,127.67
1820,Net Banking,Paid,192.67
1821,UPI,Paid,211.12
1822,Wallet,Paid,243.43
1823,UPI,Paid,87.32
1824,Wallet,Paid,172.15
1825,Debit Card,Paid,232.9
1826,Cash on Delivery,Failed,0.0
1827,Net Banking,Paid,27.52
1828,Debit Card,Paid,89.49
1829,Net Banking,Pending,0.0
1830,Credit Card,Paid,43.42
1831,Wallet,Paid,32.87
1832,Credit Card,Paid,4.36
1833,UPI,Paid,186.25
1834,UPI,Paid,167.84
1835,Wallet,Paid,91.17
1836,Net Banking,Pending,0.0
1837,Credit Card,Paid,2.31
1838,Net Banking,Paid,108.95
1839,UPI,Paid,72.29
1840,Cash on Delivery,Paid,140.59
1841,Debit Card,Paid,166.91
1842,Net Banking,Paid,115.14
1843,Credit Card,Paid,171.46
1844,Net Banking,Paid,5.99
1845,UPI,Pending,0.0
1846,Cash on Delivery,Paid,9.49
1847,Debit Card,Paid,191.32
1848,Net Banking,Failed,0.0
1849,UPI,Paid,183.17
1850,Net Banking,Paid,207.76
1851,Cash on Delivery,Paid,24.54
1852,UPI,Paid,70.26
1853,Net Banking,Failed,0.0
1854,Net Banking,Paid,234.57
1855,UPI,Paid,101.91
1856,Wallet,Paid,133.91
1857,Cash on Delivery,Paid,204.33
1858,Net Banking,Paid,232.74
1859,Debit Card,Paid,156.93
1860,Net Banking,Paid,83.52
1861,Net Banking,Failed,0.0
1862,Cash on Delivery,Paid,189.67
1863,Credit Card,Paid,131.0
1864,Credit Card,Paid,178.63
1865,UPI,Paid,181.0
1866,UPI,Failed,0.0
1867,Debit Card,Paid,111.86
1868,Net Banking,Paid,52.69
1869,UPI,Paid,116.53
1870,Wallet,Paid,177.98
1871,Cash on Delivery,Paid,55.49
1872,Cash on Delivery,Paid,110.86
1873,Cash on Delivery,Pending,0.0
1874,Cash on Delivery,Paid,92.81
1875,Debit Card,Paid,244.24
1876,Cash on Delivery,Failed,0.0
1877,Net Banking,Paid,115.36
1878,Net Banking,Paid,120.2
1879,Net Banking,Paid,94.73
1880,Cash on Delivery,Failed,0.0
1881,Net Banking,Paid,93.14
1882,Debit Card,Paid,190.72
1883,UPI,Pending,0.0
1884,Debit Card,Paid,107.78
1885,Cash on Delivery,Paid,198.9
1886,Credit Card,Paid,249.23
1887,UPI,Paid,125.95
1888,Wallet,Pending,0.0
1889,Cash on Delivery,Paid,233.0
1890,UPI,Paid,33.68
1891,Debit Card,Paid,107.13
1892,Credit Card,Paid,60.06
1893,Net Banking,Failed,0.0
1894,Net Banking,Paid,198.65
1895,Credit Card,Paid,24.86
1896,Cash on Delivery,Paid,120.26
1897,Credit Card,Paid,209.91
1898,Debit Card,Paid,136.88
1899,UPI,Paid,213.03
1900,Wallet,Paid,14.39
1901,Debit Card,Pending,0.0
1902,UPI,Paid,164.55
1903,Debit Card,Failed,0.0
1904,UPI,Paid,126.82
1905,UPI,Paid,166.45
1906,Cash on Delivery,Paid,210.73
1907,Net Banking,Paid,100.37
1908,Cash on Delivery,Paid,127.5
1909,Net Banking,Paid,24.35
1910,Credit Card,Failed,0.0
1911,Debit Card,Paid,62.18
1912,Wallet,Paid,14.86
1913,UPI,Paid,72.76
1914,Cash on Delivery,Paid,76.8
1915,UPI,Pending,0.0
1916,Wallet,Paid,69.49
1917,Cash on Delivery,Paid,141.6
1918,Debit Card,Paid,247.59
1919,Net Banking,Paid,38.15
1920,Cash on Delivery,Failed,0.0
1921,Credit Card,Paid,89.81
1922,Net Banking,Paid,39.19
1923,Net Banking,Paid,194.5
1924,UPI,Paid,1.04
1925,UPI,Paid,32.41
1926,Debit Card,Pending,0.0
1927,Net Banking,Paid,185.89
1928,Net Banking,Failed,0.0
1929,UPI,Paid,46.11
1930,Debit Card,Paid,129.66
1931,Debit Card,Paid,25.57
1932,Cash on Delivery,Failed,0.0
1933,Wallet,Failed,0.0
1934,Cash on Delivery,Paid,220.64
1935,UPI,Paid,103.2
1936,Wallet,Paid,135.57
1937,Credit Card,Paid,54.38
1938,Cash on Delivery,Paid,138.33
1939,Net Banking,Paid,158.72
1940,Cash on Delivery,Paid,95.4
1941,UPI,Paid,81.6
1942,Cash on Delivery,Paid,80.74
1943,Debit Card,Paid,75.69
1944,Credit Card,Paid,40.02
1945,Wallet,Failed,0.0
1946,Cash on Delivery,Failed,0.0
1947,Cash on Delivery,Paid,136.05
1948,Wallet,Paid,17.62
1949,Credit Card,Paid,115.51
1950,UPI,Paid,56.59
1951,UPI,Paid,228.35
1952,Credit Card,Paid,95.06
1953,Net Banking,Failed,0.0
1954,UPI,Paid,230.02
1955,Cash on Delivery,Paid,190.56
1956,Net Banking,Paid,1.6
1957,Debit Card,Paid,113.55
1958,UPI,Paid,218.34
1959,Wallet,Paid,31.04
1960,Cash on Delivery,Paid,201.06
1961,Wallet,Paid,78.83
1962,Wallet,Pending,0.0
1963,Credit Card,Paid,222.1
1964,Net Banking,Paid,140.05
1965,Credit Card,Paid,72.37
1966,Credit Card,Failed,0.0
1967,Debit Card,Paid,23.31
1968,Cash on Delivery,Paid,25.91
1969,Cash on Delivery,Pending,0.0
1970,Wallet,Failed,0.0
1971,UPI,Paid,237.19
1972,UPI,Paid,174.35
1973,Debit Card,Paid,159.05
1974,Cash on Delivery,Paid,167.13
1975,Net Banking,Paid,9.64
1976,UPI,Paid,143.13
1977,UPI,Paid,201.67
1978,Net Banking,Pending,0.0
1979,Wallet,Paid,204.38
1980,Credit Card,Paid,17.3
1981,Debit Card,Paid,202.33
1982,Net Banking,Paid,67.94
1983,Credit Card,Paid,114.43
1984,Net Banking,Paid,149.91
1985,Net Banking,Paid,181.41
1986,Credit Card,Paid,214.46
1987,Debit Card,Pending,0.0
1988,Debit Card,Failed,0.0
1989,Cash on Delivery,Paid,153.36
1990,Net Banking,Failed,0.0
1991,Credit Card,Paid,61.73
1992,Credit Card,Paid,98.3
1993,Cash on Delivery,Failed,0.0
1994,Credit Card,Paid,203.96
1995,Debit Card,Paid,17.7
1996,UPI,Paid,56.04
1997,Net Banking,Paid,87.65
1998,Wallet,Pending,0.0
1999,UPI,Paid,86.92
2000,Net Banking,Failed,0.0
2001,Wallet,Paid,209.13
2002,Cash on Delivery,Paid,150.64
2003,Debit Card,Paid,101.75
2004,Debit Card,Paid,56.46
2005,Debit Card,Paid,5.33
2006,Debit Card,Paid,237.65
2007,Cash on Delivery,Paid,75.08
2008,Wallet,Paid,159.04
2009,Cash on Delivery,Paid,67.91
2010,UPI,Paid,116.82
2011,Wallet,Failed,0.0
2012,UPI,Paid,6.34
2013,Net Banking,Paid,199.48
2014,UPI,Paid,111.13
2015,Credit Card,Pending,0.0
2016,Wallet,Failed,0.0
2017,Cash on Delivery,Paid,226.86
2018,Credit Card,Paid,203.97
2019,Net Banking,Pending,0.0
2020,UPI,Paid,232.89
2021,UPI,Paid,143.43
2022,UPI,Paid,248.18
2023,UPI,Paid,42.56
2024,Debit Card,Paid,73.43
2025,Debit Card,Pending,0.0
2026,Cash on Delivery,Paid,105.72
2027,Credit Card,Paid,58.32
2028,Debit Card,Paid,165.9
2029,Wallet,Paid,231.4
2030,Credit Card,Paid,57.2
2031,Net Banking,Failed,0.0
2032,UPI,Paid,204.64
2033,Debit Card,Paid,60.95
2034,UPI,Paid,77.78
2035,Cash on Delivery,Paid,145.9
2036,Net Banking,Paid,244.99
2037,Net Banking,Paid,179.41
2038,Cash on Delivery,Pending,0.0
2039,Net Banking,Paid,58.84
2040,Credit Card,Failed,0.0
2041,Debit Card,Failed,0.0
2042,Wallet,Paid,228.26
2043,Net Banking,Paid,179.41
2044,Credit Card,Paid,198.19
2045,Debit Card,Paid,211.45
2046,Debit Card,Paid,242.44
2047,Cash on Delivery,Paid,38.36
2048,Net Banking,Paid,138.35
2049,Wallet,Failed,0.0
2050,Wallet,Paid,19.56
2051,Credit Card,Pending,0.0
2052,Credit Card,Paid,197.76
2053,Net Banking,Pending,0.0
2054,Net Banking,Pending,0.0
2055,UPI,Paid,107.61
2056,Debit Card,Failed,0.0
2057,Wallet,Paid,25.32
2058,Debit Card,Paid,115.63
2059,Wallet,Paid,30.36
2060,UPI,Paid,98.3
2061,Cash on Delivery,Paid,153.09
2062,Debit Card,Pending,0.0
2063,Net Banking,Paid,75.56
2064,Cash on Delivery,Paid,133.78
2065,UPI,Paid,25.41
2066,Wallet,Paid,161.47
2067,UPI,Paid,211.74
2068,Wallet,Paid,59.33
2069,Net Banking,Paid,173.9
2070,Wallet,Failed,0.0
2071,Net Banking,Paid,99.38
2072,Credit Card,Paid,90.53
2073,Wallet,Paid,13.69
2074,Credit Card,Paid,97.36
2075,UPI,Paid,166.7
2076,UPI,Failed,0.0
2077,Wallet,Paid,13.85
2078,Net Banking,Paid,18.45
2079,Cash on Delivery,Paid,114.92
2080,Debit Card,Paid,241.99
2081,Wallet,Failed,0.0
2082,Cash on Delivery,Paid,20.48
2083,Credit Card,Pending,0.0
2084,Wallet,Paid,184.97
2085,Wallet,Paid,190.95
2086,Debit Card,Paid,166.5
2087,Cash on Delivery,Paid,156.12
2088,Wallet,Paid,237.53
2089,Cash on Delivery,Pending,0.0
2090,Net Banking,Paid,31.96
2091,Credit Card,Paid,18.39
2092,Debit Card,Paid,132.31
2093,Net Banking,Paid,237.17
2094,Net Banking,Paid,214.02
2095,Debit Card,Pending,0.0
2096,UPI,Paid,151.48
2097,UPI,Paid,193.03
2098,Credit Card,Paid,219.7
2099,Credit Card,Paid,187.66
2100,Net Banking,Paid,205.49
2101,UPI,Failed,0.0
2102,UPI,Paid,159.52
2103,Wallet,Paid,55.84
2104,Credit Card,Paid,103.36
2105,Wallet,Paid,156.95
2106,Net Banking,Paid,126.69
2107,Wallet,Paid,152.37
2108,Net Banking,Paid,108.64
2109,Credit Card,Paid,36.84
2110,Wallet,Paid,16.93
2111,Credit Card,Paid,164.65
2112,Credit Card,Failed,0.0
2113,Cash on Delivery,Paid,37.3
2114,Net Banking,Pending,0.0
2115,UPI,Paid,43.7
2116,Credit Card,Pending,0.0
2117,Net Banking,Failed,0.0
2118,Cash on Delivery,Paid,211.43
2119,Credit Card,Paid,234.07
2120,Cash on Delivery,Paid,103.62
2121,Debit Card,Failed,0.0
2122,Wallet,Paid,130.06
2123,Credit Card,Paid,200.36
2124,Net Banking,Paid,191.69
2125,Wallet,Failed,0.0
2126,Cash on Delivery,Failed,0.0
2127,Net Banking,Failed,0.0
2128,UPI,Paid,18.6
2129,Credit Card,Paid,55.2
2130,UPI,Paid,151.25
2131,Debit Card,Paid,140.48
2132,Debit Card,Paid,79.32
2133,Wallet,Paid,164.98
2134,Wallet,Paid,227.46
2135,Credit Card,Paid,195.0
2136,Cash on Delivery,Paid,13.03
2137,Cash on Delivery,Pending,0.0
2138,Credit Card,Paid,3.95
2139,Net Banking,Paid,238.43
2140,UPI,Paid,103.11
2141,Wallet,Failed,0.0
2142,Net Banking,Failed,0.0
2143,Credit Card,Paid,36.44
2144,Debit Card,Paid,18.12
2145,Credit Card,Paid,155.62
2146,Cash on Delivery,Paid,147.36
2147,Net Banking,Pending,0.0
2148,Wallet,Paid,113.84
2149,Cash on Delivery,Pending,0.0
2150,Debit Card,Paid,244.19
2151,Debit Card,Paid,190.91
2152,Wallet,Paid,204.03
2153,Net Banking,Paid,67.36
2154,UPI,Paid,119.87
2155,Credit Card,Failed,0.0
2156,Net Banking,Failed,0.0
2157,Wallet,Paid,131.93
2158,Debit Card,Paid,98.24
2159,Net Banking,Paid,26.02
2160,Cash on Delivery,Paid,72.92
2161,Credit Card,Paid,52.0
2162,Cash on Delivery,Paid,10.74
2163,Credit Card,Paid,8.02
2164,Wallet,Pending,0.0
2165,Credit Card,Paid,157.07
2166,Cash on Delivery,Failed,0.0
2167,Net Banking,Paid,55.79
2168,Credit Card,Pending,0.0
2169,UPI,Paid,221.99
2170,Cash on Delivery,Paid,131.19
2171,Wallet,Paid,110.34
2172,Debit Card,Paid,190.62
2173,Debit Card,Paid,37.34
2174,Credit Card,Paid,1.65
2175,UPI,Paid,137.6
2176,Net Banking,Paid,63.35
2177,Net Banking,Paid,170.47
2178,Cash on Delivery,Paid,174.55
2179,Credit Card,Paid,157.31
2180,Credit Card,Paid,156.18
2181,Debit Card,Paid,83.0
2182,UPI,Paid,4.58
2183,UPI,Paid,8.09
2184,Debit Card,Paid,172.16
2185,Wallet,Paid,32.22
2186,Credit Card,Paid,52.0
2187,Credit Card,Paid,104.59
2188,Credit Card,Failed,0.0
2189,Debit Card,Paid,9.57
2190,Cash on Delivery,Paid,57.73
2191,Credit Card,Paid,167.42
2192,Wallet,Paid,68.66
2193,Debit Card,Failed,0.0
2194,Cash on Delivery,Paid,28.68
2195,Cash on Delivery,Paid,35.39
2196,UPI,Pending,0.0
2197,UPI,Paid,217.8
2198,Credit Card,Paid,30.99
2199,Net Banking,Paid,153.05
2200,Net Banking,Paid,181.72
2201,Credit Card,Paid,51.59
2202,Debit Card,Paid,69.61
2203,UPI,Paid,97.38
2204,Debit Card,Paid,145.07
2205,Wallet,Paid,136.65
2206,Wallet,Paid,82.82
2207,Debit Card,Paid,182.22
2208,Net Banking,Paid,74.83
2209,Net Banking,Paid,207.53
2210,UPI,Paid,146.59
2211,UPI,Paid,89.67
2212,UPI,Paid,163.55
2213,Net Banking,Failed,0.0
2214,Wallet,Paid,103.93
2215,Credit Card,Paid,30.54
2216,Wallet,Paid,82.85
2217,Credit Card,Paid,174.08
2218,Cash on Delivery,Paid,233.86
2219,Cash on Delivery,Paid,48.28
2220,Net Banking,Paid,158.99
2221,Debit Card,Paid,185.04
2222,Wallet,Pending,0.0
2223,Net Banking,Paid,43.59
2224,Wallet,Paid,49.62
2225,UPI,Paid,21.73
2226,Debit Card,Failed,0.0
2227,Debit Card,Paid,79.84
2228,Credit Card,Paid,115.75
2229,Cash on Delivery,Paid,134.58
2230,Credit Card,Paid,20.61
2231,Net Banking,Failed,0.0
2232,Debit Card,Failed,0.0
2233,UPI,Paid,242.34
2234,Debit Card,Paid,200.59
2235,Cash on Delivery,Paid,1.75
2236,Net Banking,Paid,29.43
2237,UPI,Paid,199.82
2238,Debit Card,Failed,0.0
2239,Credit Card,Paid,44.52
2240,Credit Card,Failed,0.0
2241,Wallet,Paid,82.12
2242,Debit Card,Paid,165.19
2243,Credit Card,Paid,11.3
2244,Debit Card,Paid,140.88
2245,Net Banking,Paid,123.98
2246,UPI,Paid,26.74
2247,Net Banking,Paid,247.36
2248,Credit Card,Paid,4.58
2249,Debit Card,Paid,116.93
2250,Net Banking,Failed,0.0
2251,Debit Card,Paid,191.76
2252,UPI,Paid,249.33
2253,Cash on Delivery,Paid,244.73
2254,Cash on Delivery,Paid,142.61
2255,UPI,Pending,0.0
2256,UPI,Failed,0.0
2257,Wallet,Paid,232.09
2258,Credit Card,Failed,0.0
2259,Credit Card,Paid,50.35
2260,Cash on Delivery,Paid,194.21
2261,Cash on Delivery,Paid,48.94
2262,Wallet,Paid,187.08
2263,Cash on Delivery,Paid,158.9
2264,Cash on Delivery,Pending,0.0
2265,Credit Card,Paid,1.76
2266,Net Banking,Failed,0.0
2267,UPI,Paid,185.12
2268,Wallet,Paid,209.28
2269,Wallet,Paid,119.79
2270,Cash on Delivery,Pending,0.0
2271,UPI,Paid,158.35
2272,Wallet,Pending,0.0
2273,UPI,Paid,228.09
2274,Credit Card,Paid,52.81
2275,Wallet,Paid,135.25
2276,Debit Card,Paid,220.63
2277,Debit Card,Paid,183.47
2278,Cash on Delivery,Failed,0.0
2279,Cash on Delivery,Paid,99.14
2280,Cash on Delivery,Paid,193.24
2281,Credit Card,Paid,242.29
2282,Wallet,Paid,60.68
2283,Cash on Delivery,Paid,2.14
2284,Credit Card,Paid,124.11
2285,Cash on Delivery,Paid,245.05
2286,Wallet,Paid,163.37
2287,Debit Card,Paid,78.16
2288,Wallet,Failed,0.0
2289,Wallet,Pending,0.0
2290,Debit Card,Paid,69.28
2291,UPI,Paid,112.97
2292,Credit Card,Paid,185.95
2293,Wallet,Paid,192.8
2294,Wallet,Paid,58.06
2295,Net Banking,Failed,0.0
2296,Cash on Delivery,Paid,27.28
2297,Wallet,Paid,64.78
2298,Wallet,Paid,229.9
2299,Cash on Delivery,Paid,128.93
2300,Wallet,Failed,0.0
2301,Cash on Delivery,Paid,185.19
2302,Cash on Delivery,Paid,176.01
2303,Net Banking,Paid,90.97
2304,Net Banking,Paid,126.85
2305,Wallet,Paid,124.22
2306,Cash on Delivery,Paid,18.01
2307,Debit Card,Paid,249.0
2308,Debit Card,Paid,169.3
2309,Wallet,Paid,52.63
2310,Wallet,Failed,0.0
2311,Wallet,Paid,210.05
2312,Net Banking,Paid,23.48
2313,Wallet,Pending,0.0
2314,Debit Card,Paid,164.4
2315,UPI,Paid,122.98
2316,Net Banking,Paid,145.97
2317,Credit Card,Paid,178.87
2318,Debit Card,Paid,3.41
2319,Net Banking,Pending,0.0
2320,Cash on Delivery,Paid,85.02
2321,Debit Card,Pending,0.0
2322,UPI,Paid,182.01
2323,Credit Card,Paid,232.42
2324,Net Banking,Paid,78.77
2325,Credit Card,Paid,78.39
2326,Debit Card,Paid,202.22
2327,Net Banking,Paid,38.97
2328,UPI,Paid,47.09
2329,Credit Card,Failed,0.0
2330,Net Banking,Paid,18.71
2331,Cash on Delivery,Paid,82.43
2332,Credit Card,Paid,177.59
2333,Debit Card,Paid,173.72
2334,UPI,Failed,0.0
2335,Credit Card,Pending,0.0
2336,Net Banking,Paid,28.39
2337,Credit Card,Paid,104.52
2338,Debit Card,Paid,140.9
2339,Net Banking,Paid,27.79
2340,Cash on Delivery,Paid,140.93
2341,Wallet,Failed,0.0
2342,Wallet,Paid,36.87
2343,UPI,Paid,210.68
2344,Net Banking,Paid,183.74
2345,UPI,Failed,0.0
2346,Credit Card,Pending,0.0
2347,Cash on Delivery,Paid,162.28
2348,Wallet,Paid,6.6
2349,Net Banking,Failed,0.0
2350,Net Banking,Paid,139.36
2351,Wallet,Paid,1.09
2352,Debit Card,Failed,0.0
2353,Debit Card,Paid,202.82
2354,Debit Card,Failed,0.0
2355,UPI,Paid,31.52
2356,Wallet,Paid,83.21
2357,Net Banking,Paid,121.82
2358,Wallet,Paid,77.9
2359,Credit Card,Paid,161.54
2360,Credit Card,Paid,144.14
2361,Debit Card,Paid,169.59
2362,UPI,Paid,129.89
2363,Credit Card,Paid,100.08
2364,Wallet,Paid,245.76
2365,Net Banking,Paid,222.45
2366,Credit Card,Paid,236.74
2367,UPI,Paid,141.06
2368,Debit Card,Paid,169.13
2369,Net Banking,Paid,193.31
2370,Wallet,Paid,234.64
2371,Wallet,Paid,16.78
2372,UPI,Paid,43.16
2373,Cash on Delivery,Paid,212.09
2374,Cash on Delivery,Paid,8.29
2375,Net Banking,Paid,223.51
2376,Net Banking,Pending,0.0
2377,Credit Card,Failed,0.0
2378,Wallet,Failed,0.0
2379,Wallet,Paid,48.41
2380,Wallet,Paid,204.47
2381,Wallet,Paid,213.79
2382,Cash on Delivery,Paid,39.39
2383,Wallet,Pending,0.0
2384,UPI,Paid,0.61
2385,UPI,Paid,120.1
2386,Net Banking,Paid,10.53
2387,Cash on Delivery,Paid,31.48
2388,Credit Card,Paid,163.09
2389,Debit Card,Paid,45.46
2390,Debit Card,Paid,71.52
2391,Net Banking,Paid,183.83
2392,Net Banking,Paid,197.32
2393,Credit Card,Pending,0.0
2394,UPI,Failed,0.0
2395,Credit Card,Paid,39.69
2396,Wallet,Paid,186.82
2397,UPI,Paid,245.21
2398,Cash on Delivery,Paid,138.35
2399,Debit Card,Pending,0.0
2400,Net Banking,Paid,91.42
2401,Credit Card,Paid,185.16
2402,Net Banking,Paid,3.29
2403,Wallet,Paid,205.48
2404,Debit Card,Paid,109.99
2405,Debit Card,Paid,229.2
2406,Credit Card,Failed,0.0
2407,Credit Card,Paid,113.26
2408,Debit Card,Paid,117.32
2409,Cash on Delivery,Failed,0.0
2410,Debit Card,Pending,0.0
2411,UPI,Paid,202.62
2412,Debit Card,Paid,104.14
2413,Net Banking,Paid,193.86
2414,Net Banking,Paid,21.6
2415,Cash on Delivery,Pending,0.0
2416,Net Banking,Paid,238.37
2417,Debit Card,Paid,38.77
2418,Cash on Delivery,Paid,34.08
2419,Credit Card,Paid,223.4
2420,UPI,Paid,176.86
2421,Debit Card,Paid,29.88
2422,Debit Card,Paid,48.97
2423,Wallet,Paid,128.99
2424,Debit Card,Paid,96.8
2425,Cash on Delivery,Paid,128.83
2426,UPI,Paid,172.49
2427,Net Banking,Failed,0.0
2428,Net Banking,Paid,242.35
2429,Debit Card,Paid,158.99
2430,Cash on Delivery,Paid,130.92
2431,Credit Card,Pending,0.0
2432,Debit Card,Paid,33.38
2433,Credit Card,Paid,245.75
2434,Debit Card,Paid,20.8
2435,UPI,Paid,21.19
2436,Cash on Delivery,Paid,139.09
2437,UPI,Paid,130.57
2438,UPI,Failed,0.0
2439,UPI,Pending,0.0
2440,Wallet,Paid,128.61
2441,Wallet,Failed,0.0
2442,Net Banking,Paid,218.06
2443,Credit Card,Paid,9.85
2444,UPI,Paid,181.13
2445,Debit Card,Paid,14.55
2446,Net Banking,Paid,243.76
2447,Wallet,Paid,110.66
2448,Wallet,Paid,37.92
2449,Net Banking,Pending,0.0
2450,UPI,Paid,81.88
2451,UPI,Paid,231.59
2452,Cash on Delivery,Failed,0.0
2453,UPI,Pending,0.0
2454,UPI,Paid,203.81
2455,Wallet,Paid,90.53
2456,UPI,Paid,93.06
2457,Credit Card,Failed,0.0
2458,Debit Card,Paid,141.34
2459,Wallet,Paid,57.41
2460,Credit Card,Paid,8.19
2461,Wallet,Paid,43.04
2462,Net Banking,Pending,0.0
2463,Cash on Delivery,Paid,197.64
2464,Wallet,Paid,115.18
2465,Wallet,Paid,215.02
2466,Credit Card,Paid,217.04
2467,Cash on Delivery,Paid,216.77
2468,Wallet,Failed,0.0
2469,Credit Card,Paid,86.64
2470,Wallet,Paid,170.11
2471,Debit Card,Paid,167.24
2472,Debit Card,Paid,20.85
2473,Debit Card,Paid,194.64
2474,Debit Card,Paid,9.84
2475,Wallet,Paid,212.7
2476,Credit Card,Paid,59.59
2477,Cash on Delivery,Pending,0.0
2478,Net Banking,Paid,197.35
2479,Net Banking,Paid,185.39
2480,Wallet,Paid,151.98
2481,UPI,Paid,185.89
2482,Net Banking,Failed,0.0
2483,UPI,Paid,209.37
2484,Net Banking,Paid,191.71
2485,Net Banking,Failed,0.0
2486,Wallet,Paid,11.61
2487,Debit Card,Paid,153.84
2488,Cash on Delivery,Paid,19.71
2489,Cash on Delivery,Paid,8.72
2490,Debit Card,Paid,125.83
2491,Wallet,Paid,11.28
2492,Debit Card,Paid,66.38
2493,Cash on Delivery,Paid,144.39
2494,Credit Card,Paid,64.61
2495,Debit Card,Paid,36.34
2496,Cash on Delivery,Paid,27.32
2497,UPI,Pending,0.0
2498,UPI,Paid,227.76
2499,Wallet,Paid,215.4
2500,Debit Card,Failed,0.0
