order_id,customer_id,order_date,order_status,sales_channel
1056,117,2025-08-06 06:32:00,Delivered,Mobile App
1057,267,2025-03-05 14:07:00,Delivered,Mobile App
1058,370,2025-12-27 09:35:00,Delivered,Mobile App
1059,146,2025-09-10 03:24:00,Delivered,Mobile App
1060,284,2025-12-18 14:14:00,Delivered,Mobile App
1061,431,2025-04-07 02:57:00,Processing,Mobile App
1062,252,2025-04-02 00:43:00,Shipped,Mobile App
1063,347,2025-08-13 16:42:00,Delivered,Website
1064,303,2025-07-22 12:44:00,Returned,Website
1065,174,2025-02-03 11:12:00,Delivered,Mobile App
1066,218,2025-03-04 07:53:00,Shipped,Mobile App
1067,388,2025-10-25 18:17:00,Processing,Mobile App
1068,309,2025-07-02 15:42:00,Returned,Mobile App
1069,394,2025-09-19 08:09:00,Delivered,Website
1070,119,2025-05-09 15:31:00,Delivered,Website
1071,28,2025-01-16 03:47:00,Processing,Mobile App
1072,196,2025-12-14 00:11:00,Delivered,Mobile App
1073,320,2025-03-20 09:39:00,Delivered,Website
1074,253,2025-12-05 16:49:00,Processing,Website
1075,252,2025-05-31 21:31:00,Delivered,Mobile App
1076,488,2025-10-04 17:01:00,Shipped,Mobile App
1077,162,2025-03-02 12:28:00,Cancelled,Mobile App
1078,91,2025-08-24 01:02:00,Delivered,Mobile App
1079,221,2025-12-28 05:31:00,Delivered,Mobile App
1080,346,2025-09-07 03:36:00,Delivered,Mobile App
1081,81,2025-09-01 17:54:00,Delivered,Mobile App
1082,498,2025-05-15 15:37:00,Delivered,Mobile App
1083,15,2025-05-26 10:03:00,Delivered,Website
1084,380,2025-07-07 11:51:00,Delivered,Mobile App
1085,177,2025-07-14 03:27:00,Returned,Mobile App
1086,126,2025-06-29 01:42:00,Delivered,Mobile App
1087,353,2025-10-31 02:58:00,Delivered,Mobile App
1088,11,2025-02-28 10:10:00,Delivered,Website
1089,217,2025-08-24 21:55:00,Delivered,Mobile App
1090,241,2025-05-17 00:44:00,Delivered,Mobile App
1091,166,2025-07-13 18:24:00,Delivered,Mobile App
1092,106,2025-02-21 22:43:00,Delivered,Mobile App
1093,187,2025-03-27 19:19:00,Returned,Website
1094,499,2025-09-12 20:54:00,Processing,Website
1095,153,2025-05-28 08:03:00,Returned,Mobile App
1096,491,2025-04-26 19:47:00,Delivered,Website
1097,35,2025-10-31 10:17:00,Delivered,Mobile App
1098,408,2025-08-07 06:22:00,Delivered,Mobile App
1099,340,2025-09-16 09:27:00,Delivered,Website
1100,320,2025-08-01 12:16:00,Delivered,Website
1101,265,2025-01-10 20:45:00,Cancelled,Mobile App
1102,381,2025-04-20 21:52:00,Returned,Mobile App
1103,315,2025-11-23 17:51:00,Cancelled,Mobile App
1104,31,2025-10-17 23:40:00,Delivered,Mobile App
1105,78,2025-08-25 04:15:00,Shipped,Mobile App
1106,441,2025-08-11 13:20:00,Processing,Website
1107,212,2025-11-21 06:54:00,Delivered,Mobile App
1108,352,2025-11-27 05:16:00,Delivered,Mobile App
1109,99,2025-05-03 03:09:00,Delivered,Mobile App
1110,224,2025-08-26 15:35:00,Delivered,Website
1111,70,2025-04-14 05:17:00,Delivered,Mobile App
1112,330,2025-12-04 17:11:00,Cancelled,Mobile App
1113,460,2025-01-11 01:55:00,Delivered,Mobile App
1114,187,2025-02-02 13:57:00,Shipped,Website
1115,72,2025-07-23 23:53:00,Delivered,Website
1116,298,2025-09-25 21:53:00,Returned,Mobile App
1117,308,2025-09-12 02:15:00,Delivered,Mobile App
1118,200,2025-06-18 18:47:00,Processing,Website
1119,55,2025-08-05 06:09:00,Delivered,Mobile App
1120,442,2025-08-14 13:16:00,Delivered,Mobile App
1121,486,2025-10-01 11:44:00,Delivered,Mobile App
1122,494,2025-09-01 21:15:00,Delivered,Website
1123,189,2025-07-05 15:45:00,Processing,Website
1124,431,2025-11-27 19:02:00,Shipped,Website
1125,130,2025-12-20 21:15:00,Delivered,Mobile App
1126,463,2025-11-24 22:23:00,Processing,Website
1127,227,2025-10-01 07:54:00,Delivered,Mobile App
1128,480,2025-05-11 09:05:00,Processing,Website
1129,456,2025-06-02 06:55:00,Delivered,Mobile App
1130,416,2025-11-20 10:56:00,Shipped,Mobile App
1131,42,2025-01-18 08:55:00,Processing,Mobile App
1132,475,2025-08-30 23:26:00,Processing,Mobile App
1133,134,2025-02-21 05:44:00,Delivered,Mobile App
1134,417,2025-08-04 19:46:00,Delivered,Mobile App
1135,391,2025-08-21 22:01:00,Delivered,Website
1136,329,2025-11-19 14:50:00,Delivered,Mobile App
1137,161,2025-04-13 20:19:00,Delivered,Website
1138,366,2025-03-22 07:33:00,Returned,Website
1139,406,2025-11-01 21:26:00,Returned,Mobile App
1140,134,2025-09-02 23:08:00,Delivered,Mobile App
1141,213,2025-05-25 06:05:00,Delivered,Mobile App
1142,11,2025-07-13 18:14:00,Returned,Website
1143,135,2025-02-15 14:12:00,Shipped,Website
1144,220,2025-01-26 12:39:00,Delivered,Website
1145,485,2025-02-15 11:10:00,Delivered,Website
1146,472,2025-09-27 13:49:00,Returned,Mobile App
1147,105,2025-03-02 07:45:00,Delivered,Mobile App
1148,196,2025-05-28 23:31:00,Delivered,Website
1149,145,2025-11-04 06:52:00,Shipped,Website
1150,406,2025-08-03 05:26:00,Delivered,Mobile App
1151,231,2025-05-15 07:39:00,Cancelled,Mobile App
1152,235,2025-10-26 21:41:00,Delivered,Mobile App
1153,204,2025-03-10 10:44:00,Shipped,Mobile App
1154,306,2025-12-29 13:47:00,Delivered,Website
1155,171,2025-10-13 01:03:00,Returned,Mobile App
1156,496,2025-07-01 19:42:00,Processing,Website
1157,318,2025-01-03 08:32:00,Delivered,Mobile App
1158,496,2025-12-10 11:08:00,Cancelled,Website
1159,87,2025-10-25 05:16:00,Delivered,Mobile App
1160,163,2025-08-28 04:05:00,Shipped,Mobile App
1161,161,2025-03-14 08:07:00,Delivered,Website
1162,185,2025-09-13 08:47:00,Returned,Mobile App
1163,390,2025-05-15 19:53:00,Returned,Mobile App
1164,378,2025-08-12 05:20:00,Returned,Website
1165,409,2025-10-12 21:40:00,Delivered,Website
1166,94,2025-03-18 01:14:00,Delivered,Mobile App
1167,224,2025-03-25 22:29:00,Delivered,Mobile App
1168,364,2025-01-21 14:22:00,Delivered,Mobile App
1169,369,2025-09-10 03:54:00,Cancelled,Website
1170,445,2025-06-28 02:13:00,Delivered,Website
1171,457,2025-09-18 08:36:00,Shipped,Website
1172,393,2025-10-26 00:33:00,Delivered,Mobile App
1173,256,2025-02-09 07:49:00,Shipped,Mobile App
1174,349,2025-01-14 09:43:00,Delivered,Mobile App
1175,166,2025-10-30 03:53:00,Delivered,Website
1176,246,2025-08-24 22:42:00,Delivered,Mobile App
1177,169,2025-11-01 21:00:00,Returned,Mobile App
1178,465,2025-06-16 23:46:00,Returned,Website
1179,330,2025-04-19 01:51:00,Delivered,Website
1180,196,2025-02-06 17:38:00,Delivered,Mobile App
1181,444,2025-04-02 07:49:00,Delivered,Website
1182,400,2025-04-17 05:24:00,Delivered,Website
1183,411,2025-03-03 09:31:00,Delivered,Mobile App
1184,184,2025-12-17 19:08:00,Shipped,Mobile App
1185,229,2025-09-20 06:31:00,Cancelled,Mobile App
1186,217,2025-05-18 18:38:00,Delivered,Mobile App
1187,223,2025-07-08 19:11:00,Delivered,Website
1188,499,2025-01-21 16:21:00,Delivered,Website
1189,80,2025-11-28 21:45:00,Returned,Website
1190,41,2025-05-29 14:27:00,Cancelled,Mobile App
1191,351,2025-06-03 04:08:00,Cancelled,Website
1192,292,2025-09-25 13:18:00,Delivered,Website
1193,262,2025-01-24 16:06:00,Delivered,Website
1194,292,2025-08-26 21:46:00,Processing,Mobile App
1195,394,2025-05-11 18:05:00,Delivered,Website
1196,403,2025-12-05 14:11:00,Delivered,Mobile App
1197,449,2025-01-24 02:26:00,Shipped,Mobile App
1198,388,2025-10-28 23:29:00,Shipped,Mobile App
1199,95,2025-06-24 05:13:00,Delivered,Mobile App
1200,274,2025-12-11 03:27:00,Delivered,Mobile App
1201,336,2025-03-01 00:10:00,Delivered,Mobile App
1202,372,2025-12-03 23:38:00,Delivered,Mobile App
1203,346,2025-12-20 21:44:00,Delivered,Mobile App
1204,8,2025-02-14 04:08:00,Delivered,Website
1205,14,2025-12-23 06:54:00,Delivered,Website
1206,432,2025-11-29 07:27:00,Delivered,Website
1207,238,2025-02-14 09:49:00,Delivered,Mobile App
1208,463,2025-01-12 03:10:00,Delivered,Mobile App
1209,441,2025-09-06 15:01:00,Delivered,Website
1210,425,2025-04-14 09:36:00,Processing,Website
1211,323,2025-06-20 00:06:00,Processing,Mobile App
1212,297,2025-08-01 15:47:00,Delivered,Mobile App
1213,249,2025-01-19 15:25:00,Delivered,Mobile App
1214,271,2025-04-29 22:03:00,Delivered,Mobile App
1215,458,2025-10-11 02:17:00,Delivered,Mobile App
1216,481,2025-03-01 15:39:00,Delivered,Mobile App
1217,83,2025-12-24 13:01:00,Delivered,Website
1218,119,2025-08-29 11:28:00,Delivered,Mobile App
1219,240,2025-11-05 22:42:00,Delivered,Mobile App
1220,427,2025-12-31 12:26:00,Returned,Mobile App
1221,107,2025-08-30 05:39:00,Delivered,Website
1222,89,2025-12-08 15:08:00,Delivered,Mobile App
1223,156,2025-02-21 13:31:00,Delivered,Website
1224,134,2025-01-10 11:56:00,Delivered,Website
1225,414,2025-03-31 16:02:00,Delivered,Mobile App
1226,62,2025-02-28 19:14:00,Delivered,Mobile App
1227,182,2025-05-13 10:50:00,Shipped,Mobile App
1228,264,2025-03-19 22:55:00,Delivered,Website
1229,485,2025-12-28 01:59:00,Delivered,Mobile App
1230,313,2025-02-26 03:50:00,Delivered,Website
1231,54,2025-10-15 01:32:00,Delivered,Website
1232,373,2025-04-16 11:10:00,Delivered,Mobile App
1233,446,2025-09-17 15:46:00,Delivered,Mobile App
1234,435,2025-06-21 04:07:00,Delivered,Mobile App
1235,415,2025-01-04 07:53:00,Delivered,Mobile App
1236,137,2025-09-16 05:05:00,Delivered,Mobile App
1237,126,2025-07-04 20:42:00,Delivered,Mobile App
1238,220,2025-04-27 04:51:00,Delivered,Mobile App
1239,350,2025-08-23 16:50:00,Delivered,Website
1240,6,2025-08-15 04:49:00,Shipped,Website
1241,206,2025-02-13 10:20:00,Returned,Website
1242,389,2025-08-11 01:25:00,Delivered,Website
1243,366,2025-10-22 01:40:00,Processing,Mobile App
1244,349,2025-08-03 12:56:00,Shipped,Mobile App
1245,424,2025-06-10 11:00:00,Delivered,Website
1246,330,2025-12-25 12:28:00,Delivered,Mobile App
1247,416,2025-12-24 11:56:00,Processing,Mobile App
1248,19,2025-04-12 09:05:00,Delivered,Mobile App
1249,146,2025-03-06 16:34:00,Delivered,Mobile App
1250,326,2025-09-24 10:48:00,Delivered,Website
1251,124,2025-10-04 18:16:00,Processing,Mobile App
1252,375,2025-08-05 16:07:00,Delivered,Mobile App
1253,182,2025-05-13 20:32:00,Delivered,Website
1254,378,2025-08-18 09:36:00,Delivered,Mobile App
1255,290,2025-05-01 23:37:00,Shipped,Website
1256,342,2025-06-29 09:18:00,Processing,Website
1257,127,2025-07-13 16:47:00,Delivered,Website
1258,76,2025-07-04 14:06:00,Shipped,Mobile App
1259,218,2025-02-11 02:03:00,Cancelled,Mobile App
1260,190,2025-04-20 14:04:00,Shipped,Mobile App
1261,399,2025-10-29 17:33:00,Delivered,Mobile App
1262,217,2025-10-27 15:40:00,Returned,Mobile App
1263,259,2025-08-02 05:09:00,Delivered,Mobile App
1264,442,2025-03-08 22:32:00,Delivered,Website
1265,383,2025-08-22 15:02:00,Delivered,Mobile App
1266,210,2025-03-02 19:54:00,Delivered,Mobile App
1267,268,2025-10-20 09:02:00,Delivered,Mobile App
1268,151,2025-06-06 11:19:00,Delivered,Website
1269,25,2025-03-14 18:26:00,Returned,Mobile App
1270,420,2025-05-26 06:11:00,Shipped,Website
1271,35,2025-03-04 17:22:00,Cancelled,Mobile App
1272,290,2025-09-04 18:19:00,Delivered,Mobile App
1273,369,2025-07-13 15:53:00,Processing,Website
1274,236,2025-03-12 16:40:00,Shipped,Mobile App
1275,46,2025-03-18 23:20:00,Processing,Mobile App
1276,203,2025-07-18 07:57:00,Delivered,Website
1277,143,2025-12-10 14:47:00,Delivered,Website
1278,323,2025-12-29 00:36:00,Processing,Mobile App
1279,330,2025-10-15 20:07:00,Delivered,Website
1280,388,2025-11-13 17:36:00,Delivered,Website
1281,10,2025-09-01 16:57:00,Delivered,Website
1282,106,2025-01-10 08:50:00,Delivered,Mobile App
1283,165,2025-02-13 17:38:00,Delivered,Website
1284,224,2025-09-09 00:21:00,Delivered,Website
1285,132,2025-09-28 10:24:00,Delivered,Website
1286,74,2025-10-05 05:18:00,Delivered,Website
1287,348,2025-03-20 09:26:00,Delivered,Mobile App
1288,30,2025-04-03 00:45:00,Delivered,Website
1289,458,2025-06-13 04:26:00,Delivered,Mobile App
1290,123,2025-03-03 01:12:00,Shipped,Website
1291,259,2025-09-10 16:48:00,Delivered,Website
1292,238,2025-05-18 01:20:00,Delivered,Website
1293,325,2025-09-05 00:26:00,Delivered,Website
1294,346,2025-05-18 17:37:00,Delivered,Website
1295,229,2025-06-05 18:26:00,Delivered,Website
1296,87,2025-03-14 11:34:00,Processing,Mobile App
1297,1,2025-10-12 14:02:00,Processing,Mobile App
1298,31,2025-12-01 05:00:00,Returned,Mobile App
1299,430,2025-05-20 19:16:00,Shipped,Mobile App
1300,431,2025-11-20 06:37:00,Delivered,Website
1301,289,2025-03-24 23:34:00,Delivered,Website
1302,426,2025-07-22 22:07:00,Delivered,Mobile App
1303,259,2025-08-10 06:39:00,Returned,Mobile App
1304,134,2025-12-16 10:40:00,Returned,Mobile App
1305,165,2025-05-20 07:42:00,Delivered,Mobile App
1306,468,2025-11-03 10:01:00,Shipped,Website
1307,462,2025-11-08 15:00:00,Delivered,Website
1308,357,2025-07-31 17:57:00,Shipped,Mobile App
1309,449,2025-10-03 02:50:00,Delivered,Website
1310,427,2025-10-03 00:57:00,Processing,Mobile App
1311,498,2025-12-11 03:22:00,Processing,Mobile App
1312,394,2025-07-18 05:53:00,Processing,Website
1313,480,2025-03-05 14:23:00,Delivered,Website
1314,389,2025-04-24 23:01:00,Delivered,Mobile App
1315,315,2025-04-09 02:52:00,Delivered,Website
1316,19,2025-04-30 15:23:00,Delivered,Website
1317,327,2025-01-04 06:52:00,Delivered,Mobile App
1318,88,2025-10-19 16:31:00,Delivered,Website
1319,382,2025-02-03 18:08:00,Delivered,Mobile App
1320,268,2025-10-19 07:56:00,Shipped,Mobile App
1321,497,2025-04-09 21:01:00,Shipped,Mobile App
1322,233,2025-12-15 17:56:00,Delivered,Mobile App
1323,27,2025-11-25 21:41:00,Cancelled,Mobile App
1324,63,2025-08-10 13:17:00,Shipped,Mobile App
1325,389,2025-09-11 11:33:00,Delivered,Website
1326,216,2025-01-25 08:58:00,Delivered,Mobile App
1327,172,2025-01-03 12:12:00,Delivered,Website
1328,491,2025-04-26 22:27:00,Delivered,Website
1329,160,2025-04-11 05:21:00,Delivered,Website
1330,414,2025-01-15 15:27:00,Delivered,Mobile App
1331,243,2025-05-09 07:06:00,Delivered,Mobile App
1332,407,2025-01-28 10:33:00,Delivered,Website
1333,392,2025-11-04 19:28:00,Delivered,Mobile App
1334,499,2025-10-24 03:05:00,Delivered,Website
1335,435,2025-07-13 10:56:00,Shipped,Website
1336,155,2025-02-01 14:03:00,Delivered,Mobile App
1337,29,2025-02-03 03:43:00,Delivered,Mobile App
1338,317,2025-07-15 12:06:00,Shipped,Website
1339,6,2025-11-03 21:39:00,Delivered,Mobile App
1340,52,2025-08-08 19:39:00,Delivered,Website
1341,301,2025-08-21 16:21:00,Delivered,Website
1342,35,2025-01-07 19:45:00,Delivered,Website
1343,261,2025-10-21 04:40:00,Delivered,Mobile App
1344,228,2025-09-04 23:39:00,Delivered,Website
1345,160,2025-01-23 01:08:00,Delivered,Mobile App
1346,278,2025-06-09 18:56:00,Processing,Website
1347,176,2025-08-29 09:38:00,Delivered,Website
1348,348,2025-09-23 18:42:00,Delivered,Website
1349,28,2025-09-17 17:54:00,Delivered,Website
1350,104,2025-04-13 20:58:00,Processing,Mobile App
1351,356,2025-04-07 21:30:00,Shipped,Mobile App
1352,437,2025-11-04 22:21:00,Delivered,Mobile App
1353,169,2025-11-12 09:26:00,Delivered,Mobile App
1354,472,2025-01-22 15:14:00,Delivered,Website
1355,320,2025-12-21 07:29:00,Delivered,Mobile App
1356,106,2025-06-19 23:24:00,Delivered,Website
1357,184,2025-07-05 00:04:00,Delivered,Website
1358,100,2025-03-14 09:28:00,Delivered,Mobile App
1359,102,2025-01-23 00:12:00,Delivered,Website
1360,174,2025-05-15 23:11:00,Processing,Website
1361,91,2025-04-02 06:01:00,Processing,Website
1362,195,2025-01-11 21:08:00,Shipped,Website
1363,234,2025-06-23 06:19:00,Delivered,Mobile App
1364,410,2025-12-05 05:33:00,Returned,Mobile App
1365,74,2025-12-31 02:07:00,Cancelled,Website
1366,194,2025-04-08 06:34:00,Shipped,Mobile App
1367,126,2025-11-03 13:40:00,Returned,Website
1368,77,2025-10-02 09:50:00,Delivered,Website
1369,65,2025-11-19 08:55:00,Cancelled,Mobile App
1370,402,2025-04-18 23:05:00,Delivered,Website
1371,385,2025-03-27 16:24:00,Cancelled,Mobile App
1372,92,2025-09-13 16:29:00,Delivered,Mobile App
1373,367,2025-09-27 22:30:00,Returned,Mobile App
1374,327,2025-05-18 18:25:00,Returned,Website
1375,104,2025-04-17 07:57:00,Delivered,Website
1376,218,2025-07-22 06:19:00,Cancelled,Website
1377,44,2025-07-11 08:35:00,Delivered,Website
1378,181,2025-06-01 14:33:00,Delivered,Website
1379,173,2025-08-27 16:39:00,Delivered,Mobile App
1380,412,2025-08-10 13:23:00,Delivered,Mobile App
1381,227,2025-07-15 00:11:00,Delivered,Website
1382,432,2025-07-03 02:18:00,Delivered,Website
1383,61,2025-05-22 07:06:00,Delivered,Website
1384,101,2025-10-07 06:21:00,Shipped,Mobile App
1385,394,2025-06-04 23:52:00,Shipped,Mobile App
1386,71,2025-04-08 22:38:00,Returned,Mobile App
1387,422,2025-01-05 09:18:00,Delivered,Mobile App
1388,336,2025-07-27 18:48:00,Delivered,Website
1389,371,2025-07-23 07:14:00,Shipped,Mobile App
1390,403,2025-04-30 16:37:00,Delivered,Mobile App
1391,44,2025-08-25 10:50:00,Delivered,Website
1392,108,2025-08-08 22:26:00,Delivered,Website
1393,448,2025-07-11 04:36:00,Delivered,Website
1394,182,2025-09-13 21:53:00,Delivered,Mobile App
1395,207,2025-08-06 21:48:00,Shipped,Mobile App
1396,291,2025-06-16 18:01:00,Processing,Website
1397,323,2025-03-20 10:36:00,Processing,Mobile App
1398,33,2025-07-15 06:25:00,Delivered,Website
1399,292,2025-09-01 03:21:00,Returned,Mobile App
1400,346,2025-02-17 05:06:00,Delivered,Website
1401,14,2025-12-19 19:31:00,Delivered,Website
1402,120,2025-07-17 09:13:00,Delivered,Website
1403,266,2025-08-21 01:23:00,Delivered,Mobile App
1404,57,2025-07-30 12:10:00,Delivered,Mobile App
1405,200,2025-09-02 23:04:00,Returned,Website
1406,222,2025-03-08 06:19:00,Processing,Mobile App
1407,481,2025-03-23 19:36:00,Delivered,Website
1408,235,2025-09-15 22:43:00,Delivered,Website
1409,423,2025-03-15 14:04:00,Delivered,Website
1410,292,2025-09-27 10:58:00,Cancelled,Mobile App
1411,378,2025-08-25 18:02:00,Delivered,Mobile App
1412,365,2025-06-27 22:53:00,Processing,Mobile App
1413,128,2025-11-10 05:26:00,Delivered,Mobile App
1414,338,2025-08-23 12:58:00,Delivered,Website
1415,123,2025-07-21 22:02:00,Cancelled,Website
1416,150,2025-05-21 20:34:00,Shipped,Website
1417,462,2025-12-24 23:46:00,Delivered,Mobile App
1418,189,2025-07-30 17:07:00,Delivered,Website
1419,231,2025-09-16 10:26:00,Delivered,Website
1420,14,2025-09-17 01:29:00,Delivered,Mobile App
1421,205,2025-07-15 10:47:00,Cancelled,Mobile App
1422,59,2025-01-20 00:16:00,Shipped,Website
1423,238,2025-06-17 21:47:00,Delivered,Website
1424,125,2025-02-12 17:42:00,Shipped,Mobile App
1425,143,2025-03-13 15:52:00,Processing,Website
1426,91,2025-01-10 19:06:00,Delivered,Mobile App
1427,391,2025-03-28 02:42:00,Delivered,Mobile App
1428,92,2025-03-20 14:22:00,Delivered,Website
1429,227,2025-12-12 17:13:00,Shipped,Website
1430,228,2025-07-19 22:19:00,Delivered,Website
1431,104,2025-01-25 12:49:00,Returned,Mobile App
1432,9,2025-05-03 06:05:00,Delivered,Website
1433,343,2025-06-22 06:43:00,Delivered,Website
1434,86,2025-12-07 05:46:00,Delivered,Website
1435,321,2025-06-17 10:35:00,Delivered,Website
1436,62,2025-10-05 12:27:00,Delivered,Website
1437,8,2025-07-02 10:11:00,Delivered,Mobile App
1438,235,2025-01-07 12:13:00,Delivered,Mobile App
1439,23,2025-11-29 19:23:00,Delivered,Website
1440,307,2025-07-30 09:49:00,Delivered,Website
1441,473,2025-12-31 17:50:00,Cancelled,Website
1442,167,2025-05-09 03:38:00,Returned,Mobile App
1443,171,2025-12-14 22:08:00,Delivered,Mobile App
1444,172,2025-12-08 15:04:00,Delivered,Mobile App
1445,380,2025-07-15 16:40:00,Delivered,Website
1446,389,2025-04-30 00:39:00,Cancelled,Mobile App
1447,388,2025-05-02 23:27:00,Delivered,Website
1448,256,2025-01-31 04:23:00,Delivered,Website
1449,20,2025-07-12 06:41:00,Delivered,Mobile App
1450,163,2025-06-18 04:17:00,Delivered,Website
1451,417,2025-09-24 13:41:00,Delivered,Website
1452,176,2025-04-28 23:21:00,Delivered,Website
1453,352,2025-12-07 07:51:00,Shipped,Website
1454,165,2025-11-08 12:33:00,Delivered,Website
1455,489,2025-02-03 15:04:00,Delivered,Website
1456,89,2025-04-15 04:05:00,Delivered,Website
1457,219,2025-05-01 16:05:00,Shipped,Mobile App
1458,126,2025-03-26 23:12:00,Delivered,Website
1459,230,2025-06-05 09:36:00,Returned,Website
1460,487,2025-05-20 15:05:00,Returned,Mobile App
1461,226,2025-07-13 05:30:00,Delivered,Mobile App
1462,391,2025-03-21 15:01:00,Delivered,Website
1463,79,2025-06-03 19:34:00,Delivered,Website
1464,157,2025-05-12 12:29:00,Delivered,Mobile App
1465,37,2025-10-15 19:30:00,Delivered,Mobile App
1466,98,2025-04-11 04:58:00,Delivered,Mobile App
1467,213,2025-09-09 12:59:00,Returned,Mobile App
1468,329,2025-07-16 15:19:00,Returned,Website
1469,64,2025-07-29 01:58:00,Delivered,Website
1470,395,2025-04-10 13:16:00,Cancelled,Mobile App
1471,326,2025-09-18 22:31:00,Shipped,Website
1472,218,2025-11-30 12:59:00,Shipped,Website
1473,417,2025-09-02 01:58:00,Delivered,Website
1474,76,2025-12-24 21:41:00,Delivered,Mobile App
1475,127,2025-12-15 04:16:00,Delivered,Website
1476,48,2025-01-07 03:49:00,Delivered,Mobile App
1477,499,2025-07-23 22:37:00,Cancelled,Website
1478,219,2025-08-05 05:53:00,Delivered,Mobile App
1479,454,2025-09-14 17:42:00,Delivered,Mobile App
1480,46,2025-07-30 23:55:00,Delivered,Mobile App
1481,108,2025-03-15 08:47:00,Returned,Mobile App
1482,87,2025-12-24 09:00:00,Processing,Website
1483,357,2025-02-19 02:49:00,Delivered,Mobile App
1484,221,2025-12-02 09:46:00,Delivered,Mobile App
1485,102,2025-04-06 22:08:00,Delivered,Website
1486,109,2025-08-19 18:52:00,Delivered,Website
1487,462,2025-04-04 06:16:00,Cancelled,Mobile App
1488,445,2025-11-17 19:06:00,Delivered,Website
1489,64,2025-05-31 02:24:00,Delivered,Mobile App
1490,245,2025-01-16 18:15:00,Delivered,Website
1491,385,2025-01-05 01:17:00,Returned,Website
1492,406,2025-02-19 06:33:00,Delivered,Mobile App
1493,173,2025-09-06 15:48:00,Delivered,Mobile App
1494,176,2025-07-09 21:56:00,Returned,Website
1495,194,2025-07-04 21:25:00,Delivered,Mobile App
1496,234,2025-06-19 03:00:00,Cancelled,Mobile App
1497,63,2025-03-13 00:38:00,Cancelled,Mobile App
1498,232,2025-12-25 07:23:00,Delivered,Mobile App
1499,97,2025-09-21 13:42:00,Delivered,Mobile App
1500,448,2025-01-09 20:23:00,Delivered,Mobile App
1501,311,2025-12-14 14:14:00,Delivered,Website
1502,483,2025-06-28 13:59:00,Returned,Website
1503,100,2025-07-17 09:38:00,Shipped,Website
1504,45,2025-03-07 15:50:00,Delivered,Mobile App
1505,247,2025-03-28 14:07:00,Shipped,Website
1506,386,2025-05-05 06:10:00,Returned,Website
1507,15,2025-02-24 13:45:00,Delivered,Mobile App
1508,369,2025-07-16 08:14:00,Delivered,Mobile App
1509,70,2025-12-10 03:42:00,Returned,Mobile App
1510,447,2025-02-16 22:21:00,Delivered,Website
1511,467,2025-11-26 10:24:00,Shipped,Mobile App
1512,288,2025-12-01 20:50:00,Returned,Mobile App
1513,60,2025-04-30 07:16:00,Delivered,Website
1514,304,2025-02-15 10:47:00,Returned,Website
1515,437,2025-10-21 11:08:00,Delivered,Mobile App
1516,160,2025-10-23 23:00:00,Delivered,Website
1517,395,2025-07-18 13:20:00,Delivered,Website
1518,303,2025-09-24 21:38:00,Delivered,Mobile App
1519,236,2025-01-05 17:54:00,Delivered,Mobile App
1520,234,2025-04-23 15:43:00,Delivered,Mobile App
1521,435,2025-03-16 23:42:00,Processing,Website
1522,258,2025-11-03 10:19:00,Returned,Website
1523,245,2025-05-21 22:36:00,Delivered,Website
1524,495,2025-09-11 09:45:00,Delivered,Mobile App
1525,435,2025-03-20 22:13:00,Shipped,Website
1526,473,2025-12-25 23:03:00,Cancelled,Website
1527,154,2025-09-07 23:25:00,Returned,Website
1528,173,2025-01-12 17:25:00,Delivered,Mobile App
1529,37,2025-06-28 12:25:00,Delivered,Mobile App
1530,100,2025-05-25 22:59:00,Shipped,Mobile App
1531,386,2025-02-19 04:20:00,Processing,Website
1532,336,2025-12-30 09:29:00,Delivered,Website
1533,150,2025-08-15 22:30:00,Cancelled,Website
1534,377,2025-04-22 23:12:00,Shipped,Mobile App
1535,403,2025-10-22 03:43:00,Returned,Website
1536,431,2025-07-12 13:43:00,Delivered,Website
1537,92,2025-02-19 11:30:00,Returned,Website
1538,304,2025-09-21 20:21:00,Delivered,Website
1539,126,2025-11-18 23:25:00,Delivered,Website
1540,353,2025-07-23 15:19:00,Delivered,Website
1541,398,2025-12-01 23:24:00,Shipped,Website
1542,141,2025-08-26 20:24:00,Delivered,Mobile App
1543,60,2025-07-08 00:07:00,Delivered,Mobile App
1544,261,2025-11-25 21:58:00,Delivered,Mobile App
1545,49,2025-05-21 22:47:00,Processing,Website
1546,360,2025-07-16 15:41:00,Delivered,Website
1547,366,2025-02-20 10:04:00,Cancelled,Website
1548,202,2025-07-27 22:01:00,Delivered,Mobile App
1549,300,2025-02-02 16:53:00,Delivered,Website
1550,61,2025-04-17 21:57:00,Delivered,Website
1551,410,2025-01-03 17:28:00,Delivered,Website
1552,335,2025-03-07 18:13:00,Delivered,Mobile App
1553,260,2025-01-18 02:07:00,Delivered,Website
1554,128,2025-08-05 21:00:00,Delivered,Mobile App
1555,72,2025-12-04 17:28:00,Delivered,Mobile App
1556,276,2025-09-25 11:38:00,Delivered,Website
1557,19,2025-12-06 01:15:00,Delivered,Mobile App
1558,283,2025-04-21 04:38:00,Delivered,Mobile App
1559,319,2025-05-23 04:46:00,Delivered,Mobile App
1560,463,2025-05-14 12:41:00,Delivered,Mobile App
1561,218,2025-02-12 08:43:00,Returned,Website
1562,323,2025-10-02 06:04:00,Shipped,Website
1563,332,2025-07-10 18:42:00,Processing,Website
